,id,rating_gap,salary_benefits_gap,training_learning_gap,management_care_gap,culture_fun_gap,overtime_policy,working_days,company_size,like_cleaned,like_topic,Recommend?
471,50,-2.071615512729003,0.2668332143706875,-2.960504401617892,-2.8899595527004522,-2.06899833452296,No OT,Monday - Friday,>500 employees,toàn cầu môi_trường tốt nhất. lớn. .,1,No
472,50,-1.0716155127290028,-0.7331667856293125,0.03949559838210792,-1.8899595527004522,0.9310016654770399,No OT,Monday - Friday,>500 employees,văn_hóa inovation learning tiếng lịch nước_ngoài nhiều.,0,Yes
473,50,-0.0716155127290028,0.2668332143706875,1.039495598382108,0.11004044729954776,-0.06899833452296011,No OT,Monday - Friday,>500 employees,văn_phòng tốt màn_hình benefit tốt lương thưởng bảo_hiểm người_thân môi_trường năng_động trẻ đồng_nghiệp nhiệt_huyết thưởng nóng cống_hiến nổi_trội đãi_ngộ benefit tôn_trọng khác_biệt tinh_thần inovation cao_motivate ý_tưởng sáng_tạo nhận_viên tiếng_nói thông_qua nói_chuyện giám đốc phát_triển hướng long_term thích làm. domain software automative chán rotate công_việc traing_course bài_bản trainer ngoái đức_nhật .,1,Yes
474,50,0.9283844872709972,0.2668332143706875,1.039495598382108,1.1100404472995478,0.9310016654770399,No OT,Monday - Friday,>500 employees,văn_phòng đẹp cơ_sở_vật_chất tuyệt_vời đồng_nghiệp . đội_ngũ kỹ_sư giỏi.,1,Yes
475,50,-1.0716155127290028,-0.7331667856293125,1.039495598382108,-1.8899595527004522,-0.06899833452296011,No OT,Monday - Friday,>500 employees,lợi_ích tốt ví_dụ bảo_hiểm gia_đình chứng_từ chuyến tốt. đào_tạo tuyệt_vời lớp đào_tạo tiếng kỹ_năng mềm. môi_trường tốt thanh_niên làm_việc khách_hàng ấn_độ .,1,Yes
476,50,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,No OT,Monday - Friday,>500 employees,lợi_ích môi_trường làm_việc .,1,Yes
477,50,-1.0716155127290028,-1.7331667856293125,-1.960504401617892,-0.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,>500 employees,làm_việc linh_hoạt nhiệm_vụ . làm_việc . cộng_đồng .,1,Yes
478,52,-0.0716155127290028,1.2668332143706875,0.03949559838210792,0.11004044729954776,-1.0689983345229601,No OT,Monday - Friday,1-150 employees,giờ_giấc thoải_mái giờ. làm_việc không_bị quản nghiêm_ngặt sắp_xếp làm_việc miễn_là hoàn_thành deadline. . sếp vui_vẻ thoải_mái . provide uống . tăng_ca hầu_như tăng_ca lương đầy_đủ luật.,2,Yes
479,52,-0.0716155127290028,0.2668332143706875,0.03949559838210792,0.11004044729954776,-0.06899833452296011,No OT,Monday - Friday,1-150 employees,quy_trình làm_việc tốt môi_trường chuyên_nghiệp tốt hầu_như .,2,Yes
480,52,0.9283844872709972,1.2668332143706875,1.039495598382108,1.1100404472995478,0.9310016654770399,No OT,Monday - Friday,1-150 employees,môi_trường trẻ trung_năng_động . đồng_nghiệp thân_thiện thoải_mái nhiệt_tình giúp_đỡ . học_tập phát_triển kiến_thức kinh_nghiệm chuyên_môn cao. làm_việc thoải_mái tiếp_xúc công_nghệ mới. lộ_trình rõ_ràng mới. làm_việc linh_hoạt không_bị . văn_phòng_không rộng_rãi gọn_gàng mac_mini làm_việc. tăng_ca làm_việc linh_hoạt tăng_ca chính_sách .,1,Yes
481,52,-3.071615512729003,-2.7331667856293125,-2.960504401617892,-2.8899595527004522,-3.06899833452296,No OT,Monday - Friday,1-150 employees,mô_trường làm_việc tốt kém. macmini nghỉ_việc xóa tài_khoản mật khẩu nhắn_tin chat_chit nói_xấu không. tăng_ca nghỉ làm_việc .,0,No
482,52,0.9283844872709972,0.2668332143706875,-1.960504401617892,1.1100404472995478,0.9310016654770399,No OT,Monday - Friday,1-150 employees,văn_hóa tôn_trọng không_gian miễn_là hoàn_thành công_việc thích đương_nhiên không_làm ảnh_hưởng khác. phụ_cấp cơm trưa phục_vụ công_việc designer màn_hình làm_việc tốt đồng_nghiệp trẻ thân_thiện chế_độ đãi_ngộ năng_lực đội bóng_đá bàn_chơi máy trò mèo nổ. trường trẻ . đôi_khi lệch múi_giờ .,0,Yes
483,52,-0.0716155127290028,-0.7331667856293125,0.03949559838210792,0.11004044729954776,-0.06899833452296011,No OT,Monday - Friday,1-150 employees,môi_trường thân_thiện máy mac_mini làm_việc học tiếng tuần tăng_ca không_khuyến_khích tăng_ca bắt_buộc mục .,2,Yes
484,52,0.9283844872709972,1.2668332143706875,1.039495598382108,1.1100404472995478,0.9310016654770399,No OT,Monday - Friday,1-150 employees,văn_phòng rộng_rãi thoáng mát đầy_đủ trang_thiết_bị máy_tính aple màn_hình máy quán cà phê tủ_lạnh lớn. đồng_nghiệp sếp_siêu thoải_mái nhiệt_tình vui_vẻ. đầy_đủ phúc_lợi tốt việc_làm_việc hết_mình sức_khỏe . tăng_ca tăng_ca không_cho .,0,Yes
485,52,-0.0716155127290028,0.2668332143706875,0.03949559838210792,0.11004044729954776,-0.06899833452296011,No OT,Monday - Friday,1-150 employees,. thiết_bị hiện_đại . môi_trường thoải_mái . tăng_ca công_nhận lương thêm. ot.,2,Yes
486,52,0.9283844872709972,0.2668332143706875,0.03949559838210792,0.11004044729954776,0.9310016654770399,No OT,Monday - Friday,1-150 employees,môi_trường làm_việc tốt thân_thiện cởi_mở không_ot lớp_học tiếng cải_thiện tiếng làm_việc linh_hoạt_trợ_cấp trưa sản_phẩm tăng_ca .,1,Yes
487,52,-0.0716155127290028,1.2668332143706875,1.039495598382108,1.1100404472995478,0.9310016654770399,No OT,Monday - Friday,1-150 employees,văn_hóa . thư_giãn thân_thiện chào_đón năng_suất . . không_làm_việc quá_sức làm_bạn .,1,Yes
488,52,0.9283844872709972,0.2668332143706875,1.039495598382108,1.1100404472995478,-0.06899833452296011,No OT,Monday - Friday,1-150 employees,thuận_tiện dễ_chịu hồ_tây môi_trường đa_văn_hóa chuyên_nghiệp quy_trình trang_thiết_bị . nhiệt_tình lắng_nghe đồng_nghiệp tài_năng thân_thiện hướng phát_triển con_người xây_dựng đội đường dài. tăng_ca survey khảo_sát .,1,Yes
489,52,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,1-150 employees,không_gian thoáng mát . văn_phòng đẹp trang_thiết_bị aple . hòa đồng thoải_mái . tăng_ca . sản_phẩm .,0,Yes
490,52,0.9283844872709972,1.2668332143706875,1.039495598382108,1.1100404472995478,0.9310016654770399,No OT,Monday - Friday,1-150 employees,môi_trường âu_mỹ chuyên_nghiệp làm_việc tiếng không_bị tù_túng . chế_độ đãi_ngộ bảo_hiểm fre bim_bim trưa lương. . tăng_ca tiếng .,2,Yes
491,52,0.9283844872709972,0.2668332143706875,0.03949559838210792,1.1100404472995478,-0.06899833452296011,No OT,Monday - Friday,1-150 employees,môi_trường làm_việc thoải_mái dồng_nghiệp tốt lương phúc_lợi product tăng_ca tăng_ca aprove tiền .,2,Yes
492,55,0.9283844872709972,0.2668332143706875,1.039495598382108,1.1100404472995478,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,đồng_nghiệp thân_thiện giám đốc thoải_mái công_việc tương_đối học công_nghệ dự_án ngân_hàng dự_án ngân_hàng hsbc bảo_hiểm hưởng phúc_lợi bảo_hiểm tốt ofice rộng_rãi đẹp khóa_học miễn_phí học thỏa mái wfh tuần pháp thoải_mái giờ_giấc chế_độ làm_việc .,2,Yes
493,55,0.9283844872709972,1.2668332143706875,1.039495598382108,1.1100404472995478,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,đồng_nghiệp . giám đốc cực_kỳ thân thiện ofice đẹp sáng_sủa tư rộng_rãi project nhàn_benefit bảo_hiểm cực tốt sponsor khóa học trực tuyến nâng skils thân_thiện không_tỏ_vẻ dự_án ngân hàng .,0,Yes
494,55,-0.0716155127290028,-0.7331667856293125,1.039495598382108,1.1100404472995478,0.9310016654770399,No OT,Monday - Friday,151-500 employees,học_hỏi anh_chị . sếp tốt hiền dưới. văn_phòng đẹp. sếp không_khuyến_khích tăng_ca tăng_ca .,2,Yes
495,55,-3.071615512729003,-2.7331667856293125,-0.9605044016178921,-2.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp tiếng_pháp chính_sách tăng_ca mặt_bằng thị_trường .,2,No
496,55,-0.0716155127290028,0.2668332143706875,-0.9605044016178921,0.11004044729954776,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,làm_việc rộng_rãi linh_hoạt_ít tăng_ca outsourcing pháp tiếng pháp dự_án tiếng . môi_trường ổn_định anh_chị thâm_niên nghề . trẻ aply học_hỏi kinh_nghiệm học_hỏi quy_trình cách_thức làm_việc . tăng_ca lương đầy_đủ submit_timeshet rõ_ràng signof giấy_tờ .,2,Yes
497,55,-0.0716155127290028,-0.7331667856293125,0.03949559838210792,0.11004044729954776,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp trang_thiết_bị đầy_đủ văn_phòng rộng . tăng_ca quy_ra tiền tùy .,2,Yes
498,55,0.9283844872709972,1.2668332143706875,1.039495598382108,1.1100404472995478,0.9310016654770399,No OT,Monday - Friday,151-500 employees,tốt dự_án thú_vị đường_dẫn . không_quá tăng_ca ngoại_trừ tình_huống nguy_cấp lương .,2,Yes
499,55,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,traing giờ_giấc thoải_mái. thực_tập đội học không_overtime tăng_ca tiền .,2,Yes
500,55,-1.0716155127290028,-1.7331667856293125,-1.960504401617892,0.11004044729954776,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,bãi tòa đào_tạo ngoại_ngữ làm_việc proces anh_chị đồng_nghiệp tốt vui_vẻ sếp tốt môi_trường làm_việc mát_mẻ tổ_chức vui_chơi làm_việc linh_hoạt máy xách desktop chế_độ khám sức khỏe bảo_hiểm lương thực_tập văn_hóa .,0,No
501,55,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-1.8899595527004522,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp ăn_uống xung_quanh đa_dạng giá_cả bảo_hiểm phúc_lợi đầy_đủ luật_project tăng_ca thanh_toán .,2,Yes
502,55,-0.0716155127290028,0.2668332143706875,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,chỗ làm_việc . lương thực_tập. . bãi . . tăng_ca lương xứng_đáng công_sức ra.,2,Yes
503,55,-1.0716155127290028,-0.7331667856293125,0.03949559838210792,-0.8899595527004522,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp vui_vẻ . tùy dự_án khối_lượng công_việc nhau. . tăng_ca duyệt tiền .,2,Yes
504,55,-1.0716155127290028,-0.7331667856293125,-1.960504401617892,-1.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,máy xách mùa dịch thoải_mái sếp dễ_tính tăng_ca tăng_ca lương . nghỉ .,0,No
505,55,-0.0716155127290028,-0.7331667856293125,-1.960504401617892,-0.8899595527004522,-2.06899833452296,No OT,Monday - Friday,151-500 employees,làm_việc môi_trường quốc_gia rèn_luyện ngoại_ngữ phúc_lợi đầy_đủ linh_hoạt không_gian rộng_rãi công_việc thoải_mái không_áp_lực tăng_ca tăng_ca tuần tuần .,2,Yes
506,55,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-0.8899595527004522,-2.06899833452296,No OT,Monday - Friday,151-500 employees,đầy_đủ phúc_lợi xã_hội đóng bảo_hiểm bảo_việt linh_hoạt thoải_mái nghỉ công_việc thoải_mái không_quá áp_lực phòng làm_việc không_gian sạch đẹp.,2,Yes
507,55,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-2.06899833452296,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp lương hằng tự_do. tăng_ca gấp luật việt_nam . yêu cầu tăng_ca hơi_chuối tay.,2,No
508,55,-0.0716155127290028,0.2668332143706875,0.03949559838210792,-1.8899595527004522,-2.06899833452296,No OT,Monday - Friday,151-500 employees,lương tốt không_ot văn_hóa châu_âu đạo_tạo bài_bản không_ot văn_hóa . không_ot văn_hóa .,2,Yes
509,55,-2.071615512729003,-1.7331667856293125,-2.960504401617892,-2.8899595527004522,-3.06899833452296,No OT,Monday - Friday,151-500 employees,duy_nhất thích thuận_lợi văn_phòng đẹp đồng_nghiệp vui_vẻ tăng_ca tăng_ca không_minh_bạch tăng_ca tính.,2,No
510,55,-0.0716155127290028,0.2668332143706875,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp môi_trường . đẹp thuận_lợi tăng_ca . công_việc .,2,Yes
511,55,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,lương văn_phòng đẹp học tiếng tốt. chưa_ot không_rõ lắm .,2,Yes
512,55,-1.0716155127290028,-0.7331667856293125,1.039495598382108,0.11004044729954776,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,làm_việc môi_trường . làm_việc tuân ethic càng_ngày_càng lớp_học tiếng_pháp giáo_viên pháp lớp internal traing trực tuyến traing nhiều. học không_hết phòng quán cà phê trà fre máy xách sếp lắng_nghe tùy dự_án tăng_ca không. plan_ot tiền.,0,Yes
513,55,-0.0716155127290028,-1.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,lớn. phòng rộng. môi_trường ổn_định tăng_ca không_nhiều lắm.,0,Yes
514,55,-1.0716155127290028,-1.7331667856293125,-1.960504401617892,-1.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,đồng_nghiệp vui_vẻ tùy . văn_phòng rộng_rãi . thích .,2,Yes
515,55,-2.071615512729003,-1.7331667856293125,-0.9605044016178921,-2.8899595527004522,-2.06899833452296,No OT,Monday - Friday,151-500 employees,bãi đậu tốt không_gian rộng_rãi vệ_sinh phòng_ốc tốt phong_cảnh đẹp thân_thiện .,0,No
516,55,-1.0716155127290028,-1.7331667856293125,-1.960504401617892,-1.8899595527004522,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,văn_phòng tương_đối . đồng_nghiệp đa_số . giờ_giấc không_quá .,2,No
517,55,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,thích_hợp sinh_viên trường chế_độ bảo_hiểm tốt.,2,Yes
518,55,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,văn_phong đẹp người_thân_thiện thích_hợp công_việc nhàn_nhã chưa_ot ý_kiến chế_độ .,2,No
519,55,-2.071615512729003,-1.7331667856293125,-1.960504401617892,-1.8899595527004522,-2.06899833452296,No OT,Monday - Friday,151-500 employees,đồng_nghiệp thân_thiện vui_vẻ giúp_đỡ tốt .,2,No
520,55,-3.071615512729003,-2.7331667856293125,-1.960504401617892,-2.8899595527004522,-3.06899833452296,No OT,Monday - Friday,151-500 employees,giúp làm_quen làm_việc khách_hàng .,1,No
521,55,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-2.06899833452296,No OT,Monday - Friday,151-500 employees,đa_số đồng_nghiệp thân_thiện. văn_phòng . giờ_giấc không_quá .,2,No
522,55,-0.0716155127290028,0.2668332143706875,0.03949559838210792,0.11004044729954776,0.9310016654770399,No OT,Monday - Friday,151-500 employees,môi_trường làm_việc cơ_sở vật_chất tốt. làm_việc không_gò .,2,Yes
523,55,-2.071615512729003,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,không_gian làm_việc tốt quan_hệ đồng_nghiệp tốt .,2,No
524,55,-1.0716155127290028,-1.7331667856293125,-1.960504401617892,-1.8899595527004522,-2.06899833452296,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp hàng_quán xung_quanh .,0,No
525,55,-1.0716155127290028,-1.7331667856293125,-1.960504401617892,-1.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,văn_phòng rộng đẹp thoáng mát. phòng .,0,Yes
526,55,-2.071615512729003,-0.7331667856293125,-1.960504401617892,-1.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,tập_đoàn tiếp_xúc nước_ngoài học ngôn_ngữ thứ.,1,No
527,55,0.9283844872709972,0.2668332143706875,1.039495598382108,0.11004044729954776,0.9310016654770399,No OT,Monday - Friday,151-500 employees,văn_phòng khuôn_viên làm_việc rộng_rãi bãi tầng hầm phòng không_quá gò_bó công_việc công_việc hoàn_tất chính_sách quy_dịnh . tặng bữa tiền .,0,Yes
528,55,-1.0716155127290028,-0.7331667856293125,-1.960504401617892,-0.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,lương năng_lực môi_trường ổn_định lâu_dài đa_số đồng_nghiệp vui_vẻ . số_ít không_nhiệt_tình mới.,2,Yes
529,55,-2.071615512729003,-1.7331667856293125,-1.960504401617892,-1.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp . sếp đồng_nghiệp . môi_trường quốc_gia tiếng chủ_yếu dự_án . môi_trường formal . công_việc nhàn_hạ . giờ_giấc thoải_mái.,2,No
530,55,-0.0716155127290028,-0.7331667856293125,-0.9605044016178921,0.11004044729954776,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp thoải_mái sếp thân_thiện chỉ_bảo tận_tình . viết bắt ràng_buộc .,2,Yes
531,55,-2.071615512729003,-1.7331667856293125,-2.960504401617892,-2.8899595527004522,-3.06899833452296,No OT,Monday - Friday,151-500 employees,meting onsite đội giúp cải_thiện .,1,No
532,55,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-1.8899595527004522,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,văn_phòng sạch đẹp cơ_sở_vật chật tốt. tập_đoàn tổ_chức chuyên_nghiệp . đóng . lương hằng công_khai .,2,Yes
533,55,-1.0716155127290028,-2.7331667856293125,-1.960504401617892,-1.8899595527004522,-2.06899833452296,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp rộng . cơ_sở vật_chất tốt. lương hấp_dẫn.,2,No
534,55,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,môi_trường chuyên_nghiệp quốc_gia làm_việc khách_hàng . công_việc . .,1,Yes
535,55,-2.071615512729003,-1.7331667856293125,-1.960504401617892,-1.8899595527004522,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp. văn_phòng_phẩm . họp_hành tổ_chức thường_xuyên theo_dõi tiến_độ . làm_việc khách_hàng . học tiếng tiếng .,0,No
536,55,-1.0716155127290028,-0.7331667856293125,-1.960504401617892,-1.8899595527004522,-2.06899833452296,No OT,Monday - Friday,151-500 employees,đóng bảo_hiểm_xã_hội lương_thực lãnh bảo_hiểm sức_khỏe công_việc giờ_giấc thoải_mái lớp tiếng đóng_cửa lại. lương luật lao_động tiền ăn.,2,Yes
537,55,-1.0716155127290028,-0.7331667856293125,0.03949559838210792,-0.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp traing lớp_học tiếng tiếng .,0,Yes
538,55,-1.0716155127290028,-1.7331667856293125,-1.960504401617892,-0.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,mặt tốt í_kiến tác_phong con_người cơ_sở . tính_chất đặc_thù công_việc . . .,1,No
539,55,-1.0716155127290028,-0.7331667856293125,-1.960504401617892,-0.8899595527004522,0.9310016654770399,No OT,Monday - Friday,151-500 employees,môi_trường làm_việc cực chuyên_nghiệp đồng_nghiệp thân_thiện nhiệt_tình .,2,Yes
540,55,-0.0716155127290028,-1.7331667856293125,-0.9605044016178921,0.11004044729954776,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,thân_thiện văn_phòng đẹp hoạt_động .,2,Yes
541,55,-1.0716155127290028,-1.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp thuận_tiện cơ_học học tiếng giao_tiếp đội india polan . mội trường làm_việc tốt cơ_học học tiếng .,2,Yes
542,55,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,môi_trường . thích_hợp trường . chế_độ tốt bảo_hiểm dựa luật .,2,Yes
543,55,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,capgemini số_ít quy_định . tác_phong tập_đoàn . . công_việc . quản_lí .,1,No
544,55,-0.0716155127290028,-0.7331667856293125,-1.960504401617892,-1.8899595527004522,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,đầu dàn_nhân_sự í giúp_đỡ dưới. ra_mắt phòng giải_trí bước_tiến . phấn_khởi. onsite người. mặt_bằng lương tăng. công_việc nhàn tăng_ca lương không_cạnh_tranh.,2,Yes
545,55,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-0.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,sinh_viên trường dự_án chủ_yếu insurance hài_lòng .,2,Yes
546,55,-1.0716155127290028,-1.7331667856293125,0.03949559838210792,-1.8899595527004522,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,rèn_luyện ngoại_ngữ thích toàn khách_hàng . onsite khắt_khe cực. tưởng ăn_chắn chìm_xuồng luôn.,0,Yes
547,55,-0.0716155127290028,0.2668332143706875,0.03949559838210792,0.11004044729954776,0.9310016654770399,No OT,Monday - Friday,151-500 employees,môi_trường làm_việc quốc_gia lương .,2,Yes
548,55,0.9283844872709972,-0.7331667856293125,1.039495598382108,0.11004044729954776,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,capgemini nằm trung_tâm trung_thực táo_bạo tin_tưởng tự_do tinh_thần đồng_đội khiêm_tốn . kinh_nghiệm kinh_doanh hợp_tác làm_việc độc_đáo khách_hàng tốt chóng bền_vững hơn. mô_hình phân_phối toàn_cầu nguồn_lực capgemini kết_quả đếm.,1,Yes
549,55,-1.0716155127290028,-0.7331667856293125,-0.9605044016178921,-1.8899595527004522,-2.06899833452296,No OT,Monday - Friday,151-500 employees,văn_phòng đẹp bảo_mật cực dán giấy khắp kính toàn an_ninh cực tốt. đồng_nghiệp ăn_mặc tác_phong lịch_sự . xung_quanh hàng_quán nhiều.,0,Yes
550,55,0.9283844872709972,0.2668332143706875,1.039495598382108,0.11004044729954776,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,tốt. hệ_thống học_tập khóa_học . tốt phiêu_lưu mới.,1,Yes
551,55,-2.071615512729003,-2.7331667856293125,-1.960504401617892,-1.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,đợt chức hàng_loạt trường_hợp lương . chính_sách thưởng cộng đổi_mới.,1,No
552,55,-2.071615512729003,-1.7331667856293125,-1.960504401617892,-1.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,tập_đoàn lưỡi không_quá không_quá ngắn trải_nghiệm thú_vị . ngắn . trải_nghiệm . cơ_sở . capgemini nổi_trội văn_phòng quét_dọn sạch_sẽ chăm_sóc định_kì uống tốt thường_xuyên văn_phòng_phẩm cấp_phát miễn_phí giấy giúp_ích . không_gian lưỡi phòng giải_trí thư_viện nhà_bếp đẹp trang_bị đầy_đủ lò_vi sóng tủ_lạnh máy nóng. . lưỡi pháp tác_phong trang_phục hàng_đầu trẻ bó_chút quần_tây . ăn_mặc . giờ_giấc . thoải_mái vô_trễ trễ miễn_sao tiếng môi_trường tập_đoàn không_cho_phép làm_việc kiểu về. lưu_ý sếp chưa_tới mắc_kẹt ok_task dậm_châm . sớm_chiều tiếng đợi sếp giải_quyết tiếng. đồng tiếng low . phụ_thuộc sếp năng_suất . tất_nhiên khả_năng handle task giờ_giấc bạn. lương_thưởng . lương lưỡi mặt_bằng it_pháp linkbynet oficience . không_rõ lưỡi khối_lượng công_việc nhẹ_nhàng không_áp_lực . việc_làm nhàn tester lương chấp_nhận được. lương khối_lượng công_việc . lưỡi outsource coder đông tester không_hề một_chút . tester giỏi tiếng . sức bật nổi_trội ngoại_ngữ onsite mãi test chán không_tả được. tư_giấc . . không_nói tùy tự_tin phỏng_vấn đối_tác tốt địa dự_án . tất_nhiên giỏi ngoại_ngữ phỏng_vấn đối_tác . . lưỡi hẳn phòng học gọi_là learning . học tiếng lớp tiếng_pháp giáo_viên . không. ngôn_ngữ công_nghệ buồn lưỡi toàn khóa_học bảo_hiểm lưỡi chuyên lãnh_vực . chuyên_biệt đôi_khi không_hứng_thú lắm thích không. học lớp ngôn_ngữ trải chiều lớp thực_hành phần_mềm bảo_hiểm dạy trưa. ngủ. . đào_tạo rời_rạc không_tập_trung không_quy_trình bài_học . thay_vì đào_tạo bài_bản đúng_điệu làm_việc lưỡi dấu_ấn . ừm không_chuyên_nghiệp hơi_hẹp_hòi lưỡi đào_tạo thành tester lưỡi vô_cùng thăng_tiến năng_lực ngắn. yếu_tố . thất_vọng people_mater khẩu_hiệu hi_vọng tương_lai thành . í trở results đếm . slogan đổi chỗ . đồng_nghiệp buồn. lưỡi thưởng xuyên chính_sách tốt ưu_đãi hấp_dẫn newbie quên cũ. lương duy_nhất thử nộp . đôi_khi ngạc_nhiên thỏa thuận lương xem. đồng_nghiệp results đếm công_việc thắc_mắc chờ_đợi mòn_mỏi câu trả_lời bận performance áp_lực dự_án. bỏ_rơi thăng_tiến năng_suất phụ_thuộc . xảy hầu_như khắp . thứ_bảy . công_nghệ đội ổn. tích_lũy kinh_nghiệm hữu_ích . đội ngôn_ngữ việt_nam lưỡi . giải_pháp tốt . cobol không. ngược_lại tương_lai . lí_do học thẳng_thắn . results đếm học ngôn_ngữ cấu_trúc lăn_chuột đọc . áp_lực results đợt thực_tập tất_nhiên không_nổi .,0,Yes
553,55,-0.0716155127290028,-0.7331667856293125,0.03949559838210792,0.11004044729954776,-0.06899833452296011,No OT,Monday - Friday,151-500 employees,đa_số dự_án nước_ngoài pháp_đức . văn_phòng . . môi_trường làm_việc tốt hơn. slogan xếp mater result . chữ xếp. xếp theo. .,0,Yes
554,55,-2.071615512729003,-2.7331667856293125,-1.960504401617892,-1.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,tập_đoàn dự_án tùy năng_lực lựa_chọn. đồng_nghiệp đa_số kinh_nghiệm tác_phong đứng . phòng giải_trí nhà_bếp lạnh vật_chất tốt. tổ_chức sinh_nhật không_khí thân_mật . traing . họp hằng theo_dõi tiếp_độ . hiểu_biết lĩnh_vực bảo_hiểm teanbuilding tập_đoàn chăm_lo mặt tinh_thần chuyến xa.,1,No
555,55,-1.0716155127290028,-1.7331667856293125,-1.960504401617892,-0.8899595527004522,-1.0689983345229601,No OT,Monday - Friday,151-500 employees,đồng_nghiệp hòa đồng thích_hợp già ổn_định công_việc nhàn_nhàn tăng_ca cơ_sở_vật_chất ổn.,2,No
556,55,-2.071615512729003,-2.7331667856293125,-1.960504401617892,-2.8899595527004522,-2.06899833452296,No OT,Monday - Friday,151-500 employees,tập_đoàn làm_việc dự_án .,1,No
